the_geom,MainStreet,CrossStree,Install_Da,LONG,LAT,X,Y
POINT (-74.03084206019453 40.61669085438018),4 Avenue,94 Street,07/28/2016 12:00:00 AM,-74.0308420602,40.6166908544,975687.401628,163954.998583
POINT (-74.02351840272055 40.63460782886631),4 Avenue,Bay Ridge Avenue,07/28/2016 12:00:00 AM,-74.0235184027,40.6346078289,977722.401495,170481.99734
POINT (-74.02508424848301 40.630822436206856),4 Avenue,Bay Ridge Pkwy,07/28/2016 12:00:00 AM,-74.0250842485,40.6308224362,977287.401709,169102.997802
POINT (-73.9813227555098 40.67994424871813),4 Avenue,Butler Street,07/28/2016 12:00:00 AM,-73.9813227555,40.6799442487,989430.399732,186998.993834
POINT (-73.9838979071149 40.67614038168132),4 Avenue,Carroll Street,07/28/2016 12:00:00 AM,-73.9838979071,40.6761403817,988716.39952,185612.993981
POINT (-73.97918378214999 40.68311958277344),4 Avenue,Dean Street,07/28/2016 12:00:00 AM,-73.9791837821,40.6831195828,990023.39953,188155.993488
POINT (-74.02291002129688 40.63609837099583),4 Avenue,Senator Street,07/28/2016 12:00:00 AM,-74.0229100213,40.636098371,977891.401485,171024.997239
POINT (-74.11122323566599 40.629676206121054),Forest Avenue,Bement Avenue,07/08/2016 12:00:00 AM,-74.1112232357,40.6296762061,953377.406222,168703.998272
POINT (-73.87335660391317 40.74248689016613),91 Place,Corona Avenue,06/15/2016 12:00:00 AM,-73.8733566039,40.7424868902,1019343.39437,209809.988238
POINT (-73.90283849770216 40.70648509080102),Woodbine Street,Forest Avenue,07/08/2016 12:00:00 AM,-73.9028384977,40.7064850908,1011188.39559,196682.991198
POINT (-73.91065342080395 40.704556363264324),Menahan Street,Seneca Avenue,07/11/2016 12:00:00 AM,-73.9106534208,40.7045563633,1009022.39598,195977.991624
POINT (-73.78262420264305 40.71293025211309),180 St,Hillside Avenue,07/14/2016 12:00:00 AM,-73.7826242026,40.7129302521,1044512.38898,199090.989991
POINT (-73.8326660744737 40.7000997328179),117 Street,Hillside Avenue,07/15/2016 12:00:00 AM,-73.8326660745,40.7000997328,1030648.39177,194385.991199
POINT (-73.75063920228608 40.77182013511046),Hillside Avenue,235 Street,07/15/2016 12:00:00 AM,-73.7506392023,40.7718201351,1053318.3881,220569.985091
POINT (-73.81937688199395 40.70386193899011),Kew Gardens Rd,Hillside Avenue,07/15/2016 12:00:00 AM,-73.819376882,40.703861939,1034330.39097,195763.99074
POINT (-73.86608298356752 40.678838540220966),Grant Avenue,Liberty Avenue,06/14/2016 12:00:00 AM,-73.8660829836,40.6788385402,1021394.39322,186623.992944
POINT (-73.94154688698664 40.60757290176004),Gerritsen Ave,Ave R S/L,07/12/2016 12:00:00 AM,-73.941546887,40.6075729018,1000480.39666,160636.998658
POINT (-73.95701966398282 40.67328440407961),Sterling Place,Franklin Avenue,07/15/2016 12:00:00 AM,-73.957019664,40.6732844041,996172.398387,184574.994089
POINT (-73.9590152067527 40.69940437086644),Wythe Ave,Franklin Avenue,07/15/2016 12:00:00 AM,-73.9590152068,40.6994043709,995614.398519,194090.992117
POINT (-74.02713573447393 40.62575234424036),82 Street,4 Avenue,07/28/2016 12:00:00 AM,-74.0271357345,40.6257523442,976717.401536,167255.997887
POINT (-74.03194695675056 40.614804879850915),97 Street,4 Avenue,07/28/2016 12:00:00 AM,-74.0319469568,40.6148048799,975380.401586,163267.998645
POINT (-74.02388197746141 40.63371569787305),Ovington Avenue,4 Avenue,07/28/2016 12:00:00 AM,-74.0238819775,40.6337156979,977621.401697,170156.997334
POINT (-74.13072345000398 40.61263522098158),Jewett Avenue,Victory Blvd,07/08/2016 12:00:00 AM,-74.13072345,40.612635221,947955.407223,162502.999519
POINT (-73.73091848697767 40.732739804045615),Creedmore Hoso Ent,Hillside Avenue,07/15/2016 12:00:00 AM,-73.730918487,40.732739804,1058824.3866,206347.987944
POINT (-73.83905774900616 40.68623127640241),101 Avenue,104 Street,05/10/2016 12:00:00 AM,-73.839057749,40.6862312764,1028885.39202,189329.992125
POINT (-73.83807463877581 40.684231700592285),103 Avenue,104 Street,05/10/2016 12:00:00 AM,-73.8380746388,40.6842317006,1029159.39212,188601.992268
POINT (-73.73892558926079 40.71421457354996),Hempstead Avenue,217 Lane,05/10/2016 12:00:00 AM,-73.7389255893,40.7142145736,1056625.38673,199591.989317
POINT (-73.83697322525687 40.68197942925206),Liberty Avenue,104 Street,05/10/2016 12:00:00 AM,-73.8369732253,40.6819794293,1029466.39184,187781.992596
POINT (-73.82598370401954 40.74830157401412),Main Street,56 Avenue,05/13/2016 12:00:00 AM,-73.825983704,40.748301574,1032466.39207,211950.987565
POINT (-73.82607984913957 40.74603455229316),Main Street,57 Road,05/13/2016 12:00:00 AM,-73.8260798491,40.7460345523,1032441.39212,211124.987577
POINT (-73.82594102990689 40.745296004125784),Main Street,58 Avenue,05/13/2016 12:00:00 AM,-73.8259410299,40.7452960041,1032480.39204,210855.987787
POINT (-73.82567773655597 40.74385735435587),Main Street,59 Avenue,05/13/2016 12:00:00 AM,-73.8256777366,40.7438573544,1032554.39157,210331.98785
POINT (-73.82524599150395 40.73510092669865),Main Street,Gravett Road,05/13/2016 12:00:00 AM,-73.8252459915,40.7351009267,1032680.39164,207141.988653
POINT (-73.8164522033223 40.71422155789512),Main Street,Hoover Ave,05/13/2016 12:00:00 AM,-73.8164522033,40.7142215579,1035133.391,199539.989749
POINT (-73.82346612636957 40.73000942722107),Main Street,Jewel Avenue,05/13/2016 12:00:00 AM,-73.8234661264,40.7300094272,1033177.39163,205287.988752
POINT (-73.81068384417277 40.72579238062434),Parsons Blvd,75 Road,05/13/2016 12:00:00 AM,-73.8106838442,40.7257923806,1036723.39078,203758.989185
POINT (-73.81068940127808 40.72510619845628),Parsons Blvd,76 Avenue,05/13/2016 12:00:00 AM,-73.8106894013,40.7251061985,1036722.39078,203508.989029
POINT (-73.81062282650787 40.7244116642324),Parsons Blvd,76 Road,05/13/2016 12:00:00 AM,-73.8106228265,40.7244116642,1036741.39074,203255.989207
POINT (-73.81039752126526 40.7237141229655),Parsons Blvd,77 Avenue,05/13/2016 12:00:00 AM,-73.8103975213,40.723714123,1036804.39061,203001.989059
POINT (-73.80959170274365 40.721640496437146),Parsons Blvd,78 Road,05/13/2016 12:00:00 AM,-73.8095917027,40.7216404964,1037029.39082,202246.989257
POINT (-73.80692721066582 40.71363506591076),Parsons Blvd,84 Road,05/13/2016 12:00:00 AM,-73.8069272107,40.7136350659,1037774.39031,199331.989837
POINT (-73.80327413131728 40.70840284102154),Parsons Blvd,87 Road,05/13/2016 12:00:00 AM,-73.8032741313,40.708402841,1038791.39058,197427.990036
POINT (-73.80861240775222 40.718438476973716),Parsons Blvd,Goethals Ave,05/13/2016 12:00:00 AM,-73.8086124078,40.718438477,1037303.3906,201080.98962
POINT (-73.81069716836264 40.72618215814079),Parsons Blvd,Kissena Blvd & 75 Avenue,05/13/2016 12:00:00 AM,-73.8106971684,40.7261821581,1036719.39078,203900.988901
POINT (-73.88561058321837 40.751680904223136),35 Avenue,81 Street,05/16/2016 12:00:00 AM,-73.8856105832,40.7516809042,1015943.39526,213154.987782
POINT (-73.82181892619657 40.726677495467904),Main Street,72 Avenue,05/17/2016 12:00:00 AM,-73.8218189262,40.7266774955,1033636.39137,204074.989209
POINT (-73.81901202647468 40.72134553248407),Main Street,77 Avenue,05/17/2016 12:00:00 AM,-73.8190120265,40.7213455325,1034418.39145,202133.989483
POINT (-73.79213005970755 40.69410769217292),160 Street,109 Avenue,05/18/2016 12:00:00 AM,-73.7921300597,40.6941076922,1041893.38929,192226.991252
POINT (-73.79914743273345 40.703743328223254),Jamaica Avenue,160 STREET,05/18/2016 12:00:00 AM,-73.7991474327,40.7037433282,1039939.39025,195732.990474
POINT (-73.79676969214967 40.70050581308578),Liberty Avenue,160 Street,05/18/2016 12:00:00 AM,-73.7967696921,40.7005058131,1040601.38991,194554.990861
POINT (-73.9256507629506 40.758913177192476),34 Avenue,33 Street,05/19/2016 12:00:00 AM,-73.925650763,40.7589131772,1004847.39777,215777.987457
POINT (-73.9240525423617 40.75816830923281),34 Avenue,35 Street,05/19/2016 12:00:00 AM,-73.9240525424,40.7581683092,1005290.39721,215506.987671
POINT (-73.92325525006332 40.75779449528973),34 Avenue,36 Street,05/19/2016 12:00:00 AM,-73.9232552501,40.7577944953,1005511.39743,215370.987615
POINT (-73.9224615838404 40.7574151887623),34 Avenue,37 Street,05/19/2016 12:00:00 AM,-73.9224615838,40.7574151888,1005731.39731,215232.987563
POINT (-73.87470280412793 40.71938848643358),80 Street,Penelope Ave,05/20/2016 12:00:00 AM,-73.8747028041,40.7193884864,1018982.39443,201393.990306
POINT (-73.9184581633885 40.82556958695343),E 161 Street,Morris Avenue,05/20/2016 12:00:00 AM,-73.9184581634,40.825569587,1006817.39809,240064.982518
POINT (-73.84994700656165 40.82722996151779),Bruckner Expwy E S/R,Castle Hill Ave,05/26/2016 12:00:00 AM,-73.8499470066,40.8272299615,1025777.39397,240694.981914
POINT (-73.85036930149644 40.829044769043634),Castle Hill Ave,Blackrock Ave,05/26/2016 12:00:00 AM,-73.8503693015,40.829044769,1025659.39388,241355.981905
POINT (-73.84901656139002 40.82325164888987),Castle Hill Ave,Lafayette Ave,05/26/2016 12:00:00 AM,-73.8490165614,40.8232516489,1026037.3941,239245.982188
POINT (-73.84802541730501 40.81900700844071),Castle Hill Ave,Randall Avenue,05/26/2016 12:00:00 AM,-73.8480254173,40.8190070084,1026314.39388,237699.982655
POINT (-73.84851919768525 40.82111560508877),Castle Hill Ave,Seward Avenue,05/26/2016 12:00:00 AM,-73.8485191977,40.8211156051,1026176.39415,238467.982759
POINT (-73.85247826505321 40.837775681178904),Castle Hill Ave,St Raymond Ave,05/26/2016 12:00:00 AM,-73.8524782651,40.8377756812,1025070.3944,244535.98145
POINT (-73.8522067969517 40.83633984741623),Castle Hill Ave,Starling Ave,05/26/2016 12:00:00 AM,-73.852206797,40.8363398474,1025146.39424,244012.981184
POINT (-73.85053750521706 40.82976959300787),Castle Hill Ave,Watson Avenue,05/26/2016 12:00:00 AM,-73.8505375052,40.829769593,1025612.39397,241619.982033
POINT (-73.97022210083665 40.59053322770475),Avenue X,West Street,05/10/2016 12:00:00 AM,-73.9702221008,40.5905332277,992520.397817,154424.999927
POINT (-73.81912162392308 40.710207443763906),Main Street (E Leg),Manton Street,05/13/2016 12:00:00 AM,-73.8191216239,40.7102074438,1034396.39116,198075.990053
POINT (-73.81943138751103 40.71036987199171),Main Street (W Leg),Manton Street,05/13/2016 12:00:00 AM,-73.8194313875,40.710369872,1034310.39101,198134.990263
POINT (-73.80667639503248 40.7130527543836),Parsons Blvd,84 Drive,05/13/2016 12:00:00 AM,-73.806676395,40.7130527544,1037844.3905,199119.989933
POINT (-73.92914501549735 40.830058768858144),Jerome Ave,E 161 Street,05/20/2016 12:00:00 AM,-73.9291450155,40.8300587689,1003858.39844,241697.982533
POINT (-73.98749037657893 40.7245667280213),1 Avenue,East 3 Street,08/15/2015 12:00:00 AM,-73.9874903766,40.724566728,987717.400534,203255.990519
POINT (-73.98704289132161 40.72518424860057),1 Avenue,East 4 Street,08/15/2015 12:00:00 AM,-73.9870428913,40.7251842486,987841.400614,203480.990397
POINT (-73.98485587835233 40.728167531664944),1 Avenue,East 9 Street,08/15/2015 12:00:00 AM,-73.9848558784,40.7281675317,988447.400386,204567.990192
POINT (-73.98442999947332 40.72876034187831),1 Avenue,East 10 Street,08/15/2015 12:00:00 AM,-73.9844299995,40.7287603419,988565.40015,204783.990088
POINT (-73.983996893789 40.72936138461635),1 Avenue,East 11 Street,08/15/2015 12:00:00 AM,-73.9839968938,40.7293613846,988685.400238,205002.990306
POINT (-73.9835349069452 40.729998102399705),1 Avenue,East 12 Street,08/15/2015 12:00:00 AM,-73.9835349069,40.7299981024,988813.40031,205234.99017
POINT (-73.98306930038059 40.730645796741776),1 Avenue,East 13 Street,08/15/2015 12:00:00 AM,-73.9830693004,40.7306457967,988942.40038,205470.990026
POINT (-73.98255315789179 40.731342887889795),1 Avenue,East 14 Street,11/11/2013 12:00:00 AM,-73.9825531579,40.7313428879,989085.400422,205724.990175
POINT (-73.98149922745698 40.73261079932115),1 Avenue,East 16 Street,08/15/2015 12:00:00 AM,-73.9814992275,40.7326107993,989377.400166,206186.989907
POINT (-73.97978822152544 40.734954531472326),1 Avenue,East 20 Street,12/04/1989 12:00:00 AM,-73.9797882215,40.7349545315,989851.400203,207040.989839
POINT (-73.97849584471302 40.73678230209647),1 Avenue,East 23 Street,09/03/2001 12:00:00 AM,-73.9784958447,40.7367823021,990209.400143,207706.989491
POINT (-73.97714559924621 40.73878845663018),1 Avenue,East 26 Street,11/01/2014 12:00:00 AM,-73.9771455992,40.7387884566,990583.400051,208437.98967
POINT (-73.97579533030131 40.74063539771641),1 Avenue,East 29 Street,08/15/2015 12:00:00 AM,-73.9757953303,40.7406353977,990957.399959,209110.989308
POINT (-73.97534040629574 40.74126659364806),1 Avenue,East 30 Street,03/30/2000 12:00:00 AM,-73.9753404063,40.7412665936,991083.400035,209340.989176
POINT (-73.97350619654601 40.74377488885694),1 Avenue,East 34 Street,06/18/2002 12:00:00 AM,-73.9735061965,40.7437748889,991591.400003,210254.989317
POINT (-73.96984458085757 40.74879138904385),1 Avenue,East 42 Street,08/06/1981 12:00:00 AM,-73.9698445809,40.748791389,992605.399944,212082.988941
POINT (-73.96569479560495 40.75449655495391),1 Avenue,East 51 Street,02/06/2016 12:00:00 AM,-73.9656947956,40.754496555,993754.399614,214161.988064
POINT (-73.9647845640326 40.75574788459913),1 Avenue,East 53 Street,02/12/2016 12:00:00 AM,-73.964784564,40.7557478846,994006.399767,214617.988137
POINT (-73.9643222176126 40.7563735448543),1 Avenue,East 54 Street,10/08/2015 12:00:00 AM,-73.9643222176,40.7563735449,994134.399511,214845.988337
POINT (-73.963870689915 40.756999205692665),1 Avenue,East 55 Street,02/18/2016 12:00:00 AM,-73.9638706899,40.7569992057,994259.399589,215073.988209
POINT (-73.9629242663925 40.75829991325205),1 Avenue,East 57 Street,03/20/1979 12:00:00 AM,-73.9629242664,40.7582999133,994521.399721,215547.987917
POINT (-73.96151901925572 40.760220773156675),1 Avenue,East 60 Street,07/12/2000 12:00:00 AM,-73.9615190193,40.7602207732,994910.399599,216247.987829
POINT (-73.9610674387257 40.76084916829392),1 Avenue,East 61 Street,11/02/2015 12:00:00 AM,-73.9610674387,40.7608491683,995035.399349,216476.988027
POINT (-73.960597799625 40.76147755453047),1 Avenue,East 62 Street,09/24/2012 12:00:00 AM,-73.9605977996,40.7614775545,995165.399417,216705.987898
POINT (-73.95878052934387 40.76398286751386),1 Avenue,East 66 Street,08/15/2015 12:00:00 AM,-73.9587805293,40.7639828675,995668.399395,217618.987384
POINT (-73.95832167930016 40.76460850422038),1 Avenue,East 67 Street,08/15/2015 12:00:00 AM,-73.9583216793,40.7646085042,995795.399141,217846.987584
POINT (-73.95503719351133 40.76911138874583),1 Avenue,East 74 Street,08/15/2015 12:00:00 AM,-73.9550371935,40.7691113887,996704.399292,219487.987255
POINT (-73.9545746559459 40.76974524194348),1 Avenue,East 75 Street,08/15/2015 12:00:00 AM,-73.9545746559,40.7697452419,996832.399364,219718.987121
POINT (-73.95411210768464 40.77038183795782),1 Avenue,East 76 Street,08/15/2015 12:00:00 AM,-73.9541121077,40.770381838,996960.399436,219950.986985
POINT (-73.95364594338503 40.77101568586934),1 Avenue,East 77 Street,08/15/2015 12:00:00 AM,-73.9536459434,40.7710156859,997089.399178,220181.986851
POINT (-73.95318698967532 40.771649535668445),1 Avenue,East 78 Street,08/15/2015 12:00:00 AM,-73.9531869897,40.7716495357,997216.399252,220412.987045
POINT (-73.95218595118556 40.77301051517855),1 Avenue,East 80 Street,08/15/2015 12:00:00 AM,-73.9521859512,40.7730105152,997493.399026,220908.987037
POINT (-73.95126075597477 40.77428368458549),1 Avenue,East 82 Street,08/15/2015 12:00:00 AM,-73.951260756,40.7742836846,997749.398842,221372.986438
POINT (-73.95079814450953 40.774920267761985),1 Avenue,East 83 Street,08/15/2015 12:00:00 AM,-73.9507981445,40.7749202678,997877.398914,221604.98663
POINT (-73.9488789481242 40.77754614625372),1 Avenue,East 87 Street,08/15/2015 12:00:00 AM,-73.9488789481,40.7775461463,998408.398837,222561.986684
POINT (-73.94841990828155 40.77817448607781),1 Avenue,East 88 Street,08/15/2015 12:00:00 AM,-73.9484199083,40.7781744861,998535.398911,222790.986554
POINT (-73.94704635092137 40.780056751147896),1 Avenue,East 91 Street,08/15/2015 12:00:00 AM,-73.9470463509,40.7800567511,998915.398807,223476.986167
POINT (-73.94659088949277 40.78068234127604),1 Avenue,East 92 Street,08/15/2015 12:00:00 AM,-73.9465908895,40.7806823413,999041.398883,223704.986367
POINT (-73.94284568768498 40.785796728910164),1 Avenue,East 100 Street,08/15/2015 12:00:00 AM,-73.9428456877,40.7857967289,1000077.39878,225568.98592
POINT (-73.94193459280329 40.78705610537427),1 Avenue,East 102 Street,08/15/2015 12:00:00 AM,-73.9419345928,40.7870561054,1000329.3986,226027.985658
POINT (-73.9410162446758 40.78830998214218),1 Avenue,East 104 Street,08/15/2015 12:00:00 AM,-73.9410162447,40.7883099821,1000583.39875,226484.985728
POINT (-73.94055705514978 40.788941034329255),1 Avenue,East 105 Street,08/15/2015 12:00:00 AM,-73.9405570551,40.7889410343,1000710.3985,226714.985596
POINT (-73.93912881396561 40.79089728241802),1 Avenue,East 108 Street,08/15/2015 12:00:00 AM,-73.939128814,40.7908972824,1001105.39869,227427.985482
POINT (-73.93819227853285 40.792178572738436),1 Avenue,East 110 Street,08/15/2015 12:00:00 AM,-73.9381922785,40.7921785727,1001364.3985,227894.985205
POINT (-73.9354077602318 40.79599770996325),1 Avenue,East 116 Street,02/18/2016 12:00:00 AM,-73.9354077602,40.79599771,1002134.39827,229286.985045
POINT (-73.93491230360374 40.79667263420989),1 Avenue,East 117 Street,08/15/2015 12:00:00 AM,-73.9349123036,40.7966726342,1002271.39833,229532.984881
POINT (-73.93445300004909 40.797300916527405),1 Avenue,East 118 Street,08/15/2015 12:00:00 AM,-73.934453,40.7973009165,1002398.3984,229761.984751
POINT (-73.93352351357761 40.798576683186575),1 Avenue,East 120 Street,08/15/2015 12:00:00 AM,-73.9335235136,40.7985766832,1002655.39822,230226.984806
POINT (-73.97950167902691 40.739774265863815),2 Avenue,East 26 Street,12/13/2014 12:00:00 AM,-73.979501679,40.7397742659,989930.400373,208796.989608
POINT (-73.97767128679844 40.742249689828455),2 Avenue,East 30 Street,07/23/2012 12:00:00 AM,-73.9776712868,40.7422496898,990437.400343,209698.989116
POINT (-73.97588044036473 40.74477175460787),2 Avenue,East 34 Street,10/28/2011 12:00:00 AM,-73.9758804404,40.7447717546,990933.400007,210617.989247
POINT (-73.97539299764738 40.745433134854025),2 Avenue,East 35 Street,06/01/2004 12:00:00 AM,-73.9753929976,40.7454331349,991068.400065,210858.988765
POINT (-73.96897586049622 40.75424222447495),2 Avenue,East 49 Street,07/27/2012 12:00:00 AM,-73.9689758605,40.7542422245,992845.399792,214068.98825
POINT (-73.96715187963221 40.75675590531781),2 Avenue,East 53 Street,03/15/2012 12:00:00 AM,-73.9671518796,40.7567559053,993350.399766,214984.988059
POINT (-73.96529164883172 40.75929973760994),2 Avenue,East 57 Street,11/21/2010 12:00:00 AM,-73.9652916488,40.7592997376,993865.39972,215911.987845
